Location_ID	Apogee_ID	Visit	Binary%	ID
70	4243	2M00150345+6233146	6	0.7318832923474813	1
71	4243	2M00150345+6233146	7	0.7318832923474813	1
72	4243	2M00150345+6233146	8	0.7318832923474813	1
73	4243	2M00150345+6233146	9	0.7318832923474813	1
74	4243	2M00150345+6233146	10	0.7318832923474813	1
75	4243	2M00150345+6233146	11	0.7318832923474813	1
76	4119	2M00174713+6639056	0	0.7019963941092252	1
77	4119	2M00174713+6639056	1	0.7019963941092252	1
78	4119	2M00174713+6639056	2	0.7019963941092252	1
79	5046	2M00175070+7515461	0	0.7257457584166426	1
80	5046	2M00175070+7515461	1	0.7257457584166426	1
81	5046	2M00175070+7515461	2	0.7257457584166426	1
82	5038	2M00182532-1516147	0	0.7425037256913882	1
83	5038	2M00182532-1516147	1	0.7425037256913882	1
84	5038	2M00182532-1516147	2	0.7425037256913882	1
85	5038	2M00182532-1516147	3	0.7425037256913882	1
86	5038	2M00182532-1516147	4	0.7425037256913882	1
87	4250	2M00183697+5828599	0	0.7025058169069788	1
88	4250	2M00183697+5828599	1	0.7025058169069788	1
89	4250	2M00183697+5828599	2	0.7025058169069788	1
90	4250	2M00183697+5828599	3	0.7025058169069788	1
91	4250	2M00183697+5828599	4	0.7025058169069788	1
92	4250	2M00183697+5828599	5	0.7025058169069788	1
93	5038	2M00185224-1345423	0	0.7078434798163263	1
94	5038	2M00185224-1345423	1	0.7078434798163263	1
95	5038	2M00185224-1345423	2	0.7078434798163263	1
96	5038	2M00185224-1345423	3	0.7078434798163263	1
97	5038	2M00185224-1345423	4	0.7078434798163263	1
98	4243	2M00194552+6254386	0	0.7892744320915569	1
99	4243	2M00194552+6254386	1	0.7892744320915569	1
100	4243	2M00194552+6254386	2	0.7892744320915569	1
101	4243	2M00194552+6254386	3	0.7892744320915569	1
102	4243	2M00194552+6254386	4	0.7892744320915569	1
103	4243	2M00194552+6254386	5	0.7892744320915569	1
104	4243	2M00201742+6227498	0	0.7867138214654764	1
105	4243	2M00201742+6227498	1	0.7867138214654764	1
106	4243	2M00201742+6227498	2	0.7867138214654764	1
107	4119	2M00222008+6800191	0	0.7538680063587312	1
108	4119	2M00222008+6800191	1	0.7538680063587312	1
109	4119	2M00222008+6800191	2	0.7538680063587312	1
110	4243	2M00223571+6154181	0	0.749865822326307	1
111	4243	2M00223571+6154181	1	0.749865822326307	1
112	4243	2M00223571+6154181	2	0.749865822326307	1
113	5097	2M00231953+5717331	0	0.7493075136784001	1
114	5097	2M00231953+5717331	1	0.7493075136784001	1
115	5097	2M00231953+5717331	2	0.7493075136784001	1
116	4256	2M00232580+5431171	0	0.7211583766812053	1
117	4256	2M00232580+5431171	1	0.7211583766812053	1
118	4256	2M00232580+5431171	2	0.7211583766812053	1
119	4256	2M00232580+5431171	3	0.7211583766812053	1
120	4256	2M00232580+5431171	4	0.7211583766812053	1
121	4256	2M00232580+5431171	5	0.7211583766812053	1
122	4256	2M00232580+5431171	6	0.7211583766812053	1
123	5097	2M00244712+5647147	0	0.7483942145281981	1
124	5097	2M00244712+5647147	1	0.7483942145281981	1
125	5097	2M00244712+5647147	2	0.7483942145281981	1
126	5052	2M00251625+6825399	0	0.7084021487036227	1
127	5052	2M00251625+6825399	1	0.7084021487036227	1
128	5052	2M00251625+6825399	2	0.7084021487036227	1
129	4119	2M00251688+6607139	0	0.7887706686271894	1
130	4119	2M00251688+6607139	1	0.7887706686271894	1
131	4119	2M00251688+6607139	2	0.7887706686271894	1
132	4119	2M00251688+6607139	3	0.7887706686271894	1
133	4119	2M00251688+6607139	4	0.7887706686271894	1
134	4119	2M00251688+6607139	5	0.7887706686271894	1
135	4256	2M00264390+5340223	0	0.7014479330532071	1
136	4256	2M00264390+5340223	1	0.7014479330532071	1
137	4256	2M00264390+5340223	2	0.7014479330532071	1
138	4256	2M00264390+5340223	3	0.7014479330532071	1
139	4256	2M00264390+5340223	4	0.7014479330532071	1
140	4256	2M00264390+5340223	5	0.7014479330532071	1
141	4217	2M00265576+8425156	0	0.7625161966356122	1
142	4217	2M00265576+8425156	1	0.7625161966356122	1
143	4217	2M00265576+8425156	2	0.7625161966356122	1
144	4217	2M00265576+8425156	3	0.7625161966356122	1
145	4217	2M00265576+8425156	4	0.7625161966356122	1
146	4217	2M00265576+8425156	5	0.7625161966356122	1
147	4217	2M00265576+8425156	6	0.7625161966356122	1
148	4217	2M00265576+8425156	7	0.7625161966356122	1
149	4217	2M00265576+8425156	8	0.7625161966356122	1
150	4217	2M00265576+8425156	9	0.7625161966356122	1
151	4119	2M00300255+6657265	0	0.7642839278280262	1
152	4119	2M00300255+6657265	1	0.7642839278280262	1
153	4119	2M00300255+6657265	2	0.7642839278280262	1
154	4119	2M00300255+6657265	3	0.7642839278280262	1
155	4119	2M00300255+6657265	4	0.7642839278280262	1
156	4119	2M00300255+6657265	5	0.7642839278280262	1
157	4119	2M00300255+6657265	6	0.7642839278280262	1
158	4119	2M00300255+6657265	7	0.7642839278280262	1
159	4119	2M00300255+6657265	8	0.7642839278280262	1
160	4119	2M00300255+6657265	9	0.7642839278280262	1
161	4119	2M00300255+6657265	10	0.7642839278280262	1
162	4119	2M00300255+6657265	11	0.7642839278280262	1
163	4256	2M00304520+5552280	0	0.7519270886434569	1
164	4256	2M00304520+5552280	1	0.7519270886434569	1
165	4256	2M00304520+5552280	2	0.7519270886434569	1
166	4256	2M00310920+5430387	0	0.7135235694669677	1
167	4256	2M00310920+5430387	1	0.7135235694669677	1
168	4256	2M00310920+5430387	2	0.7135235694669677	1
169	4256	2M00310920+5430387	3	0.7135235694669677	1
170	4256	2M00310920+5430387	4	0.7135235694669677	1
171	4256	2M00310920+5430387	5	0.7135235694669677	1
172	5053	2M00331794+5001384	0	0.7165845826792598	1
173	5053	2M00331794+5001384	1	0.7165845826792598	1
174	5053	2M00331794+5001384	2	0.7165845826792598	1
175	5053	2M00331794+5001384	3	0.7165845826792598	1
176	5097	2M00341753+5648322	0	0.7610397307260331	1
177	5097	2M00341753+5648322	1	0.7610397307260331	1
178	5097	2M00341753+5648322	2	0.7610397307260331	1
179	5053	2M00343521+5117195	0	0.7737146183820953	1
180	5053	2M00343521+5117195	1	0.7737146183820953	1
181	5053	2M00343521+5117195	2	0.7737146183820953	1
182	5053	2M00343521+5117195	3	0.7737146183820953	1
183	5097	2M00374261+5623352	0	0.7872119637928657	1
184	5097	2M00374261+5623352	1	0.7872119637928657	1
185	5097	2M00374261+5623352	2	0.7872119637928657	1
186	5053	2M00383194+5122355	0	0.719943380336797	1
187	5053	2M00383194+5122355	1	0.719943380336797	1
188	5053	2M00383194+5122355	2	0.719943380336797	1
189	4476	2M00430671+1913146	0	0.7802632100721807	1
190	4476	2M00430671+1913146	1	0.7802632100721807	1
191	4476	2M00430671+1913146	2	0.7802632100721807	1
192	5049	2M00432921+0323493	0	0.7851787528165033	1
193	5049	2M00432921+0323493	1	0.7851787528165033	1
194	5049	2M00432921+0323493	2	0.7851787528165033	1
195	5049	2M00433895+0250222	0	0.78712526624456	1
196	5049	2M00433895+0250222	1	0.78712526624456	1
197	5049	2M00433895+0250222	2	0.78712526624456	1
198	4476	2M00442886+1822571	0	0.7001049399938709	1
199	4476	2M00442886+1822571	1	0.7001049399938709	1
200	4476	2M00442886+1822571	2	0.7001049399938709	1
201	4217	2M00444521+8525347	0	0.7159570656387323	1
202	4217	2M00444521+8525347	1	0.7159570656387323	1
203	4217	2M00444521+8525347	2	0.7159570656387323	1
204	4217	2M00444521+8525347	3	0.7159570656387323	1
205	5113	2M00472367+3938334	0	0.7827858625144938	1
206	5113	2M00472367+3938334	1	0.7827858625144938	1
207	5113	2M00472367+3938334	2	0.7827858625144938	1
208	5049	2M00480414+0321192	0	0.7293843657825458	1
209	5049	2M00480414+0321192	1	0.7293843657825458	1
210	5049	2M00480414+0321192	2	0.7293843657825458	1
211	5113	2M00484445+3858140	0	0.7421631838730807	1
212	5113	2M00484445+3858140	1	0.7421631838730807	1
213	5113	2M00484445+3858140	2	0.7421631838730807	1
214	4217	2M00493147+8500016	0	0.7818287024108113	1
215	4217	2M00493147+8500016	1	0.7818287024108113	1
216	4217	2M00493147+8500016	2	0.7818287024108113	1
217	4217	2M00493147+8500016	3	0.7818287024108113	1
218	4217	2M00493147+8500016	4	0.7818287024108113	1
219	4217	2M00493147+8500016	5	0.7818287024108113	1
220	4217	2M00493147+8500016	6	0.7818287024108113	1
221	4217	2M00493147+8500016	7	0.7818287024108113	1
222	4217	2M00493147+8500016	8	0.7818287024108113	1
223	4217	2M00493147+8500016	9	0.7818287024108113	1
224	5049	2M00504161+0219408	0	0.7649404008144703	1
225	5049	2M00504161+0219408	1	0.7649404008144703	1
226	5049	2M00504161+0219408	2	0.7649404008144703	1
227	5048	2M00553469+5102186	0	0.7157926269734283	1
228	5048	2M00553469+5102186	1	0.7157926269734283	1
229	5048	2M00553469+5102186	2	0.7157926269734283	1
230	5113	2M00564579+4003402	0	0.7357528947895781	1
231	5113	2M00564579+4003402	1	0.7357528947895781	1
232	5113	2M00564579+4003402	2	0.7357528947895781	1
233	5048	2M00564615+5043051	0	0.7689009632227284	1
234	5048	2M00564615+5043051	1	0.7689009632227284	1
235	5048	2M00564615+5043051	2	0.7689009632227284	1
236	5113	2M00583828+4050172	0	0.7288451268869877	1
237	5113	2M00583828+4050172	1	0.7288451268869877	1
238	5113	2M00583828+4050172	2	0.7288451268869877	1
239	4217	2M01171071+8555426	0	0.7733694497506853	1
240	4217	2M01171071+8555426	1	0.7733694497506853	1
241	4217	2M01171071+8555426	2	0.7733694497506853	1
242	4217	2M01171071+8555426	3	0.7733694497506853	1
243	4217	2M01171071+8555426	4	0.7733694497506853	1
244	4217	2M01171071+8555426	5	0.7733694497506853	1
245	4217	2M01171071+8555426	6	0.7733694497506853	1
246	4217	2M01171071+8555426	7	0.7733694497506853	1
247	4217	2M01171071+8555426	8	0.7733694497506853	1
248	4217	2M01171071+8555426	9	0.7733694497506853	1
249	4217	2M01214291+8604187	0	0.7403920262564816	1
250	4217	2M01214291+8604187	1	0.7403920262564816	1
251	4217	2M01214291+8604187	2	0.7403920262564816	1
252	4217	2M01214291+8604187	3	0.7403920262564816	1
253	4217	2M01214291+8604187	4	0.7403920262564816	1
254	4217	2M01214291+8604187	5	0.7403920262564816	1
255	4217	2M01214291+8604187	6	0.7403920262564816	1
256	4217	2M01214291+8604187	7	0.7403920262564816	1
257	4217	2M01214291+8604187	8	0.7403920262564816	1
258	4217	2M01214291+8604187	9	0.7403920262564816	1
259	4477	2M01232138+1757540	0	0.7417912627194209	1
260	4477	2M01232138+1757540	1	0.7417912627194209	1
261	4477	2M01232138+1757540	2	0.7417912627194209	1
262	4477	2M01232138+1757540	3	0.7417912627194209	1
263	4477	2M01232138+1757540	4	0.7417912627194209	1
264	4477	2M01240043+1554021	0	0.7111791787792401	1
265	4477	2M01240043+1554021	1	0.7111791787792401	1
266	4477	2M01240043+1554021	2	0.7111791787792401	1
267	4477	2M01240043+1554021	3	0.7111791787792401	1
268	4477	2M01240043+1554021	4	0.7111791787792401	1
269	4217	2M01274162+8435576	0	0.761629528939471	1
270	4217	2M01274162+8435576	1	0.761629528939471	1
271	4217	2M01274162+8435576	2	0.761629528939471	1
272	4217	2M01274162+8435576	3	0.761629528939471	1
273	5058	2M01282509+7413155	0	0.7392707491936621	1
274	5058	2M01282509+7413155	1	0.7392707491936621	1
275	5058	2M01282509+7413155	2	0.7392707491936621	1
276	5058	2M01282509+7413155	3	0.7392707491936621	1
277	4477	2M01322261+1733361	0	0.7344820712671651	1
278	4477	2M01322261+1733361	1	0.7344820712671651	1
279	4477	2M01322261+1733361	2	0.7344820712671651	1
280	4477	2M01322261+1733361	3	0.7344820712671651	1
281	4477	2M01322261+1733361	4	0.7344820712671651	1
282	4425	2M01360500+6730054	0	0.7472636679755819	1
283	4425	2M01360500+6730054	1	0.7472636679755819	1
284	4425	2M01360500+6730054	2	0.7472636679755819	1
285	5136	2M01385861-1902122	0	0.7499503080621666	1
286	5136	2M01385861-1902122	1	0.7499503080621666	1
287	5136	2M01391201-1829276	0	0.735396687243794	1
288	5136	2M01391201-1829276	1	0.735396687243794	1
289	5058	2M01391935+7355226	0	0.7184009180561397	1
290	5058	2M01391935+7355226	1	0.7184009180561397	1
291	5058	2M01391935+7355226	2	0.7184009180561397	1
292	5058	2M01391935+7355226	3	0.7184009180561397	1
293	5136	2M01424190-1939124	0	0.7437936343453122	1
294	5136	2M01424190-1939124	1	0.7437936343453122	1
295	5136	2M01430161-1657145	0	0.7540312813869052	1
296	5136	2M01430161-1657145	1	0.7540312813869052	1
297	5136	2M01433766-1853504	0	0.7380983418408094	1
298	5136	2M01433766-1853504	1	0.7380983418408094	1
299	5111	2M01445067+3718405	0	0.7775576121327068	1
300	5111	2M01445067+3718405	1	0.7775576121327068	1
301	5111	2M01445067+3718405	2	0.7775576121327068	1
302	5136	2M01455118-1842020	0	0.759513054426822	1
303	5136	2M01455118-1842020	1	0.759513054426822	1
304	5111	2M01464621+3731345	0	0.7018456535005295	1
305	5111	2M01464621+3731345	1	0.7018456535005295	1
306	5111	2M01464621+3731345	2	0.7018456535005295	1
307	5111	2M01465312+3753535	0	0.7683426502314509	1
308	5111	2M01465312+3753535	1	0.7683426502314509	1
309	5111	2M01465312+3753535	2	0.7683426502314509	1
310	4217	2M01471839+8454501	0	0.7579833944563587	1
311	4217	2M01471839+8454501	1	0.7579833944563587	1
312	4217	2M01471839+8454501	2	0.7579833944563587	1
313	4217	2M01471839+8454501	3	0.7579833944563587	1
314	4217	2M01471839+8454501	4	0.7579833944563587	1
315	4217	2M01471839+8454501	5	0.7579833944563587	1
316	4217	2M01471839+8454501	6	0.7579833944563587	1
317	4217	2M01471839+8454501	7	0.7579833944563587	1
318	4217	2M01471839+8454501	8	0.7579833944563587	1
319	4217	2M01471839+8454501	9	0.7579833944563587	1
320	5111	2M01473540+3712365	0	0.7453881686624055	1
321	5111	2M01473540+3712365	1	0.7453881686624055	1
322	5111	2M01473540+3712365	2	0.7453881686624055	1
323	5111	2M01474480+3718540	0	0.7455403282353518	1
324	5111	2M01474480+3718540	1	0.7455403282353518	1
325	5111	2M01474480+3718540	2	0.7455403282353518	1
326	5136	2M01485167-1906240	0	0.7339953703459975	1
327	5136	2M01485167-1906240	1	0.7339953703459975	1
328	4472	2M01491691-0245076	0	0.7417757302278346	1
329	4472	2M01491691-0245076	1	0.7417757302278346	1
330	4472	2M01491691-0245076	2	0.7417757302278346	1
331	4472	2M01491691-0245076	3	0.7417757302278346	1
332	4472	2M01491691-0245076	4	0.7417757302278346	1
333	4472	2M01491691-0245076	5	0.7417757302278346	1
334	4472	2M01491723-0321399	0	0.7408063861722146	1
335	4472	2M01491723-0321399	1	0.7408063861722146	1
336	4472	2M01491723-0321399	2	0.7408063861722146	1
337	4472	2M01491723-0321399	3	0.7408063861722146	1
338	4472	2M01491723-0321399	4	0.7408063861722146	1
339	4472	2M01491723-0321399	5	0.7408063861722146	1
340	5111	2M01502013+3852004	0	0.7355695274848842	1
341	5111	2M01502013+3852004	1	0.7355695274848842	1
342	5111	2M01502013+3852004	2	0.7355695274848842	1
343	5111	2M01504829+3725287	0	0.7005686524101964	1
344	5111	2M01504829+3725287	1	0.7005686524101964	1
345	5111	2M01504829+3725287	2	0.7005686524101964	1
346	4472	2M01505189-0252552	0	0.7085370084934484	1
347	4472	2M01505189-0252552	1	0.7085370084934484	1
348	4472	2M01505189-0252552	2	0.7085370084934484	1
349	5111	2M01505321+3605396	0	0.7377070217137556	1
350	5111	2M01505321+3605396	1	0.7377070217137556	1
351	5111	2M01505321+3605396	2	0.7377070217137556	1
352	4472	2M01515295-0359172	0	0.7036437465266661	1
353	4472	2M01515295-0359172	1	0.7036437465266661	1
354	4472	2M01515295-0359172	2	0.7036437465266661	1
355	4472	2M01515295-0359172	3	0.7036437465266661	1
356	4472	2M01515295-0359172	4	0.7036437465266661	1
357	4472	2M01515295-0359172	5	0.7036437465266661	1
358	5111	2M01520329+3640595	0	0.7841908062251323	1
359	5111	2M01520329+3640595	1	0.7841908062251323	1
360	5111	2M01520329+3640595	2	0.7841908062251323	1
361	4472	2M01522670-0140135	0	0.7215642708794776	1
362	4472	2M01522670-0140135	1	0.7215642708794776	1
363	4472	2M01522670-0140135	2	0.7215642708794776	1
364	4472	2M01522670-0140135	3	0.7215642708794776	1
365	4472	2M01522670-0140135	4	0.7215642708794776	1
366	4472	2M01522670-0140135	5	0.7215642708794776	1
367	5111	2M01523009+3826486	0	0.7347149634266363	1
368	5111	2M01523009+3826486	1	0.7347149634266363	1
369	5111	2M01523009+3826486	2	0.7347149634266363	1
370	4472	2M01524461-0256211	0	0.7235903797556344	1
371	4472	2M01524461-0256211	1	0.7235903797556344	1
372	4472	2M01524461-0256211	2	0.7235903797556344	1
373	4472	2M01524461-0256211	3	0.7235903797556344	1
374	4472	2M01524461-0256211	4	0.7235903797556344	1
375	4472	2M01524461-0256211	5	0.7235903797556344	1
376	5060	2M01525435+6152344	0	0.7772009191844662	1
377	5060	2M01525435+6152344	1	0.7772009191844662	1
378	5060	2M01525435+6152344	2	0.7772009191844662	1
379	5060	2M01525435+6152344	3	0.7772009191844662	1
380	5111	2M01535074+3844061	0	0.7803387616703953	1
381	5111	2M01535074+3844061	1	0.7803387616703953	1
382	5111	2M01535074+3844061	2	0.7803387616703953	1
383	4472	2M01535675-0253082	0	0.7316811617482778	1
384	4472	2M01535675-0253082	1	0.7316811617482778	1
385	4472	2M01535675-0253082	2	0.7316811617482778	1
386	5111	2M01540847+3726518	0	0.7799325957092876	1
387	5111	2M01540847+3726518	1	0.7799325957092876	1
388	5111	2M01540847+3726518	2	0.7799325957092876	1
389	4472	2M01541350-0352221	0	0.7679010773896224	1
390	4472	2M01541350-0352221	1	0.7679010773896224	1
391	4472	2M01541350-0352221	2	0.7679010773896224	1
392	4472	2M01541350-0352221	3	0.7679010773896224	1
393	4472	2M01541350-0352221	4	0.7679010773896224	1
394	4472	2M01541350-0352221	5	0.7679010773896224	1
395	4217	2M01542925+8517170	0	0.7497765905951165	1
396	4217	2M01542925+8517170	1	0.7497765905951165	1
397	4217	2M01542925+8517170	2	0.7497765905951165	1
398	4217	2M01542925+8517170	3	0.7497765905951165	1
399	4217	2M01542925+8517170	4	0.7497765905951165	1
400	4217	2M01542925+8517170	5	0.7497765905951165	1
401	4217	2M01542925+8517170	6	0.7497765905951165	1
402	4217	2M01542925+8517170	7	0.7497765905951165	1
403	4217	2M01542925+8517170	8	0.7497765905951165	1
404	4217	2M01542925+8517170	9	0.7497765905951165	1
405	5111	2M01544629+3756430	0	0.7329454995895187	1
406	5111	2M01544629+3756430	1	0.7329454995895187	1
407	5111	2M01544629+3756430	2	0.7329454995895187	1
408	5111	2M01551547+3616036	0	0.749435603035611	1
409	5111	2M01551547+3616036	1	0.749435603035611	1
410	5111	2M01551547+3616036	2	0.749435603035611	1
411	5111	2M01564804+3834564	0	0.7528246385800329	1
412	5111	2M01564804+3834564	1	0.7528246385800329	1
413	5111	2M01564804+3834564	2	0.7528246385800329	1
414	4217	2M01565559+8526305	0	0.7605627557692799	1
415	4217	2M01565559+8526305	1	0.7605627557692799	1
416	4217	2M01565559+8526305	2	0.7605627557692799	1
417	4217	2M01565559+8526305	3	0.7605627557692799	1
418	4217	2M01565559+8526305	4	0.7605627557692799	1
419	4217	2M01565559+8526305	5	0.7605627557692799	1
420	4217	2M01565559+8526305	6	0.7605627557692799	1
421	4217	2M01565559+8526305	7	0.7605627557692799	1
422	4217	2M01565559+8526305	8	0.7605627557692799	1
423	4217	2M01565559+8526305	9	0.7605627557692799	1
424	5111	2M01570828+3759535	0	0.7549969493109177	1
425	5111	2M01570828+3759535	1	0.7549969493109177	1
426	5111	2M01570828+3759535	2	0.7549969493109177	1
427	5111	2M01584629+3723047	0	0.7355402481896798	1
428	5111	2M01584629+3723047	1	0.7355402481896798	1
429	5111	2M01584629+3723047	2	0.7355402481896798	1
430	4472	2M01591002-0320113	0	0.7518403346607506	1
431	4472	2M01591002-0320113	1	0.7518403346607506	1
432	4472	2M01591002-0320113	2	0.7518403346607506	1
433	4472	2M01591002-0320113	3	0.7518403346607506	1
434	4472	2M01591002-0320113	4	0.7518403346607506	1
435	4472	2M01591002-0320113	5	0.7518403346607506	1
436	4472	2M01593014-0311454	0	0.7609978980956685	1
437	4472	2M01593014-0311454	1	0.7609978980956685	1
438	4472	2M01593014-0311454	2	0.7609978980956685	1
439	4308	2M02002269+4958398	0	0.7640205901913042	1
440	4308	2M02002269+4958398	1	0.7640205901913042	1
441	4308	2M02002269+4958398	2	0.7640205901913042	1
442	4308	2M02002269+4958398	3	0.7640205901913042	1
443	4308	2M02032952+4901567	0	0.7310551972473294	1
444	4308	2M02032952+4901567	1	0.7310551972473294	1
445	4308	2M02032952+4901567	2	0.7310551972473294	1
446	4308	2M02032952+4901567	3	0.7310551972473294	1
447	4478	2M02043481+1249453	0	0.7627084333480615	1
448	4478	2M02043481+1249453	1	0.7627084333480615	1
449	4478	2M02043481+1249453	2	0.7627084333480615	1
450	4308	2M02054894+4835183	0	0.7154452770220121	1
451	4308	2M02054894+4835183	1	0.7154452770220121	1
452	4308	2M02054894+4835183	2	0.7154452770220121	1
453	4308	2M02054894+4835183	3	0.7154452770220121	1
454	4478	2M02070290+1438532	0	0.7862340956672133	1
455	4478	2M02070290+1438532	1	0.7862340956672133	1
456	4478	2M02070290+1438532	2	0.7862340956672133	1
457	4478	2M02070336+1427444	0	0.7342186224005532	1
458	4478	2M02070336+1427444	1	0.7342186224005532	1
459	4478	2M02070336+1427444	2	0.7342186224005532	1
460	4478	2M02070565+1303402	0	0.7836915633547676	1
461	4478	2M02070565+1303402	1	0.7836915633547676	1
462	4478	2M02070565+1303402	2	0.7836915633547676	1
463	4478	2M02073331+1505404	0	0.7802189117387105	1
464	4478	2M02073331+1505404	1	0.7802189117387105	1
465	4478	2M02073331+1505404	2	0.7802189117387105	1
466	4478	2M02080366+1457260	0	0.7234062177748343	1
467	4478	2M02080366+1457260	1	0.7234062177748343	1
468	4478	2M02080366+1457260	2	0.7234062177748343	1
469	4309	2M02103460+5418460	0	0.7860790441770035	1
470	4309	2M02103460+5418460	1	0.7860790441770035	1
471	4309	2M02103460+5418460	2	0.7860790441770035	1
472	4478	2M02121003+1343029	0	0.7395366193908478	1
473	4478	2M02121003+1343029	1	0.7395366193908478	1
474	4478	2M02121003+1343029	2	0.7395366193908478	1
475	4478	2M02130019+1344506	0	0.7106447022114136	1
476	4478	2M02130019+1344506	1	0.7106447022114136	1
477	4478	2M02130019+1344506	2	0.7106447022114136	1
478	4416	2M02175894+6520462	0	0.7697289082677186	1
479	4416	2M02175894+6520462	1	0.7697289082677186	1
480	4416	2M02175894+6520462	2	0.7697289082677186	1
481	4309	2M02185759+5433125	0	0.7457177180754558	1
482	4309	2M02185759+5433125	1	0.7457177180754558	1
483	4309	2M02185759+5433125	2	0.7457177180754558	1
484	4271	2M02233506+5933022	0	0.7541469173818378	1
485	4271	2M02233506+5933022	1	0.7541469173818378	1
486	4271	2M02233506+5933022	2	0.7541469173818378	1
487	5050	2M02281820-0826477	0	0.7603701678864635	1
488	5050	2M02281820-0826477	1	0.7603701678864635	1
489	5050	2M02281820-0826477	2	0.7603701678864635	1
490	5050	2M02284875-0937361	0	0.7631918925348571	1
491	5050	2M02284875-0937361	1	0.7631918925348571	1
492	5050	2M02284875-0937361	2	0.7631918925348571	1
493	5050	2M02284875-0937361	3	0.7631918925348571	1
494	5050	2M02284951-0936239	0	0.7745144580878578	1
495	5050	2M02284951-0936239	1	0.7745144580878578	1
496	5050	2M02284951-0936239	2	0.7745144580878578	1
497	5050	2M02284951-0936239	3	0.7745144580878578	1
