LocationID	ApogeeID
317	5112	2M02475163+3611472
318	2045	2M02475375-0018587
319	2045	2M02475411+0008373
320	2046	2M02475652-0109384
321	5112	2M02481038+3843292
322	2046	2M02483216+0040142
323	4479	2M02483398+0855110
324	2046	2M02484712+0043573
325	4479	2M02484723+0719196
326	5112	2M02490823+3709411
327	4479	2M02491256+0815300
328	5139	2M02501196-1251273
329	5112	2M02501897+3633467
330	5112	2M02502642+3826567
331	5112	2M02505487+3732323
332	5112	2M02510025+3830098
333	5112	2M02521895+3812193
334	5061	2M02523349+5909085
335	5089	2M02524754-1637073
336	5112	2M02524864+3726229
337	5089	2M02533702-1831119
338	5089	2M02552957-1701149
339	5089	2M02553173-1831351
340	5089	2M02560347-1615285
341	5089	2M02564291-1619537
342	5089	2M02570266-1654376
343	4310	2M02585078+6601225
344	5062	2M03002780+4516191
345	4205	2M03033027+7944165
346	4310	2M03042484+6641064
347	4288	2M03042804+3844174
348	4288	2M03063542+3957075
349	4205	2M03072395+7944317
350	4205	2M03084093+7912356
351	4205	2M03094422+7941129
352	4205	2M03095534+7933208
353	4288	2M03100732+4033294
354	4551	2M03103688+6312022
355	4205	2M03110202+7949267
356	4428	2M03110855+5251034
357	4551	2M03111284+6312062
358	4205	2M03111983+7946105
359	4288	2M03113178+3840276
360	2049	2M03115417-0009483
361	4480	2M03121398+0156358
362	4288	2M03130754+3858213
363	4288	2M03133533+3908415
364	4480	2M03141405+0127494
365	2049	2M03142598-0033062
366	4319	2M03154267+5704335
367	4480	2M03154293+0158412
368	2049	2M03154774-0115042
369	4480	2M03160020+0009462
370	4205	2M03160395+8020506
371	2049	2M03164069-0056401
372	4480	2M03165649+0218013
373	2050	2M03170242+0017049
374	4480	2M03171126+0038263
375	2049	2M03173502+0050254
376	4480	2M03174034+0221444
377	5150	2M03180855+4918551
378	2049	2M03183830-0115171
379	2049	2M03191419-0049388
380	4480	2M03193359+0100209
381	4480	2M03195332+0111051
382	4471	2M03200242+0832117
383	2050	2M03202211-0053388
384	4205	2M03203189+7918263
385	5144	2M03210130+1928347
386	2050	2M03211542-0050589
387	2049	2M03211751+0007418
388	4311	2M03220945+7047486
389	5144	2M03221246+2102067
390	4554	2M03222918+5134159
391	2050	2M03223791-0031422
392	2050	2M03225926+0042003
393	2050	2M03230520+0041041
394	5144	2M03233892+1952219
395	2051	2M03234156-0109112
396	5144	2M03234624+2130164
397	4471	2M03235246+0710390
398	2051	2M03242086+0001124
399	2051	2M03243521+0050234
400	4471	2M03244182+0932025
401	2051	2M03245256-0101016
402	4471	2M03250687+0723364
403	4471	2M03250697+0801380
404	4587	2M03250916+3126099
405	4471	2M03251309+0716359
406	4587	2M03251775+3046269
407	2052	2M03253087+0124441
408	4471	2M03260135+0816119
409	4587	2M03261467+3209453
410	4471	2M03262324+0827228
411	4587	2M03262721+3009022
412	2052	2M03264272+0017079
413	4471	2M03272650+0900312
414	4471	2M03273758+0745017
415	4587	2M03274053+3115392
416	4205	2M03280821+7936297
417	2052	2M03280963-0118050
418	4587	2M03282839+3116273
419	4205	2M03283689+7947391
420	4587	2M03283692+3117353
421	4471	2M03283951+0740289
422	4587	2M03284323+3110425
423	4587	2M03285425+3037402
424	4587	2M03291130+3117175
425	5144	2M03292078+2003429
426	4587	2M03292155+3121104
427	4471	2M03292201+0827570
428	4587	2M03292204+3124153
429	4587	2M03292369+3125095
430	4587	2M03292407+3119577
431	4205	2M03292546+7857595
432	4205	2M03293158+7818574
433	4587	2M03293286+3127126
434	2052	2M03293591+0015499
435	2052	2M03294819-0030066
436	2052	2M03295701-0054150
437	2094	2M03301875+0059222
438	4587	2M03302598+3102179
439	4587	2M03304399+3032469
440	5101	2M03305900+6424415
441	4205	2M03311752+7935004
442	4587	2M03312011+3049176
443	4587	2M03312420+3128085
444	2094	2M03314168-0048020
445	4205	2M03315928+8004326
446	4144	2M03320675+4519114
447	4205	2M03320943+7901322
448	4427	2M03321837+6116408
449	4554	2M03322362+5240194
450	4144	2M03322813+4728191
451	4205	2M03322956+7835151
452	4554	2M03324875+5241315
453	4554	2M03330350+5203574
454	4554	2M03330508+5101297
455	4205	2M03332183+7935382
456	4205	2M03332960+7934162
457	4587	2M03333041+3110504
458	4554	2M03340208+5123326
459	2094	2M03342664-0044238
460	4205	2M03343017+7845436
461	4144	2M03344945+4513191
462	2094	2M03353538+0025340
463	4587	2M03353783+3140491
464	4144	2M03361242+4651208
465	2094	2M03362009-0036499
466	5101	2M03362922+6214173
467	4144	2M03371290+4634201
468	2094	2M03373559-0018540
469	2094	2M03375945+0027294
470	4205	2M03384039+7827228
471	4586	2M03385712+3234326
472	4205	2M03385931+8103356
473	4205	2M03390336+7926498
474	2094	2M03391322-0032216
475	4586	2M03392293+3233243
476	2095	2M03393769-0037033
477	2095	2M03394693+0053422
478	2095	2M03401920-0118517
479	2095	2M03402591-0124572
480	4259	2M03402639+2405238
481	4311	2M03404577+7137595
482	4586	2M03405779+3118059
483	4586	2M03411655+3309231
484	4259	2M03412688+2401025
485	4259	2M03414761+2335305
486	4144	2M03414856+4544228
487	4586	2M03415745+3148365
488	4259	2M03420001+2501472
489	4259	2M03420286+2412363
490	5101	2M03420766+6430133
491	4259	2M03421090+2405086
492	4205	2M03421595+7931453
493	4586	2M03421757+3110045
494	2054	2M03421921+0034018
495	4259	2M03422017+2428061
496	4586	2M03422556+3256567
497	2095	2M03422706+0126149
498	4259	2M03424022+2359217
499	2054	2M03424119+0117493
500	4259	2M03424238+2330103
501	4586	2M03424919+3150110
502	4586	2M03425239+3301210
503	4586	2M03425395+3219279
504	4259	2M03425653+2404581
505	4586	2M03430194+3144355
506	4259	2M03430552+2449285
507	4586	2M03430679+3148204
508	2054	2M03431058+0101330
509	4259	2M03431211+2444453
510	4259	2M03431306+2439194
511	4586	2M03431389+3147571
512	4152	2M03431519+5006558
513	4586	2M03432148+3142462
514	4586	2M03432355+3212258
515	4586	2M03432438+3238316
516	4259	2M03432712+2523152
517	4586	2M03433299+3228027
518	2054	2M03433338+0019055
519	4259	2M03433521+2524312
520	4259	2M03433662+2413562
521	4586	2M03434101+3237320
522	4259	2M03434833+2500157
523	4586	2M03435123+3213091
524	4259	2M03435284+2517060
525	4586	2M03435374+3055463
526	5063	2M03435512+5517481
527	4586	2M03435638+3209591
528	4586	2M03435812+3213568
529	4586	2M03435987+3204414
530	4586	2M03440362+3202341
531	4586	2M03440442+3204539
532	4586	2M03440750+3204088
533	4259	2M03440879+2304477
534	2095	2M03440984-0009017
535	4259	2M03440990+2416040
536	4586	2M03441297+3213156
537	4586	2M03441558+3209218
538	4586	2M03441583+3159367
539	4586	2M03441726+3200152
540	4259	2M03441774+2426469
541	4586	2M03441912+3209313
542	4586	2M03441918+3205599
543	4586	2M03442125+3205024
544	5171	2M03442190+2446062
545	4259	2M03442306+2404058
546	4259	2M03442467+2451535
547	4586	2M03442602+3204304
548	4259	2M03442729+2450382
549	4586	2M03442766+3233495
550	4586	2M03443280+3204133
551	4586	2M03443482+3211180
552	4586	2M03443569+3204527
553	4586	2M03443694+3206453
554	4586	2M03443732+3207111
555	4259	2M03443777+2255157
556	4586	2M03443798+3203296
557	4586	2M03443800+3211370
558	4586	2M03443979+3218041
559	4586	2M03443985+3215580
560	4586	2M03444078+3213067
561	4586	2M03444130+3204534
562	4586	2M03444144+3213096
563	4586	2M03444173+3212022
564	4586	2M03444301+3215596
565	2054	2M03444303-0127017
566	4586	2M03444464+3207301
567	4586	2M03444508+3214130
568	4586	2M03444554+3218198
569	4586	2M03444770+3219117
570	4586	2M03444882+3218464
571	4586	2M03445535+3209344
572	4586	2M03445561+3209198
573	4586	2M03445740+3317184
574	5051	2M03445964-1107125
575	4586	2M03450045+3203201
576	4586	2M03450063+3208190
577	4586	2M03450148+3212288
578	4586	2M03450151+3210512
579	4586	2M03450427+3203056
580	4586	2M03450671+3209307
581	4586	2M03450762+3210279
582	4586	2M03450773+3200272
583	4586	2M03450783+3102335
584	2054	2M03450829-0004285
585	4586	2M03451349+3224347
586	4259	2M03451352+2505159
587	4586	2M03451634+3206199
588	5063	2M03451696+5611217
589	4259	2M03451698+2515478
590	4586	2M03452043+3228427
591	4259	2M03452118+2343389
592	4259	2M03452772+2310134
593	4586	2M03453230+3203150
594	4259	2M03454440+2413132
595	4586	2M03454735+3143113
596	2054	2M03460283-0044250
597	4259	2M03460412+2324199
598	4259	2M03460429+2355408
599	4152	2M03461858+5041432
600	4259	2M03462538+2409365
601	4586	2M03463043+3302347
602	4259	2M03464024+2329520
603	4205	2M03464631+8050371
604	4586	2M03464710+3236188
605	4259	2M03464878+2304074
606	4259	2M03465259+2338433
607	4586	2M03465851+3246588
608	4586	2M03470122+3234282
609	4152	2M03470538+4913554
610	4259	2M03470734+2313349
611	2054	2M03470876-0051447
612	4259	2M03473478+2248048
613	4152	2M03474494+4832547
614	5051	2M03475382-1000012
615	5171	2M03480767+2518552
616	5171	2M03482802+2318027
617	5051	2M03483467-1010439
618	4586	2M03483902+3140129
619	5063	2M03484061+5456418
620	5051	2M03484122-0943132
621	4586	2M03485329+3132297
622	5171	2M03485734+2419438
623	4586	2M03490216+3242086
624	4596	2M03491294+3813037
625	4152	2M03491989+4915280
626	2303	2M03492228-0514324
627	4205	2M03492906+8046111
628	2303	2M03494383-0512075
629	4596	2M03494546+3703085
630	5051	2M03500445-1108251
631	5051	2M03501041-1040482
632	5162	2M03503571+2525354
633	5051	2M03505001-1007449
634	4259	2M03505403+2309119
635	5051	2M03505910-1152067
636	4259	2M03510274+2325420
637	5051	2M03511180-0938133
638	4259	2M03511531+2337184
639	4259	2M03512664+2504369
640	5051	2M03514262-1139271
641	5063	2M03514574+5407357
642	5051	2M03520705-0948439
643	5051	2M03521455-0959134
644	4205	2M03521718+8004271
645	5162	2M03521852+2451334
646	5051	2M03522137-1129512
647	4152	2M03522636+4916273
648	5162	2M03523764+2444550
649	2303	2M03531784-0517434
650	2303	2M03532143-0519293
651	5162	2M03532170+2538352
652	4152	2M03533092+4916585
653	4205	2M03533861+7847001
654	4205	2M03534224+8002056
655	5051	2M03534283-1049320
656	5162	2M03534382+2413287
657	5171	2M03535727+2320432
658	5162	2M03540675+2420015
659	2303	2M03541707-0534159
660	5162	2M03542795+2350075
661	5051	2M03543243-1035133
662	4205	2M03550500+8024451
663	5051	2M03550893-1010119
664	2303	2M03551207-0605090
665	4151	2M03553199+5209448
666	4152	2M03560117+5003253
667	4205	2M03560878+7840523
668	5162	2M03561202+2403212
669	5103	2M03570184+3615495
670	2303	2M03571705-0436288
671	4430	2M03572191+4701456
672	5145	2M03575528+1051182
673	5162	2M03580376+2340120
674	2303	2M03583456-0611539
675	4151	2M03583785+5213445
676	2303	2M03584247-0521516
677	2303	2M03585244-0531561
678	5145	2M03591349+1131292
679	5162	2M03593006+2420101
680	5145	2M03595389+1218362
681	4151	2M04010057+5344109
682	5162	2M04014394+2507238
683	5162	2M04014490+2556007
684	5145	2M04014806+1027576
685	4151	2M04015510+5336178
686	2097	2M04021541-0553479
687	4151	2M04023855+5132591
688	2097	2M04024312-0510458
689	5103	2M04024806+3756452
690	5103	2M04025438+3738166
691	4205	2M04033826+7935087
692	2097	2M04035140-0604248
693	2097	2M04041108-0536229
694	4205	2M04043164+8011002
695	4151	2M04043545+5153371
696	2097	2M04045470-0413016
697	4151	2M04050093+5135548
698	2097	2M04051669-0510113
699	5103	2M04052043+3649563
700	5103	2M04052852+3736385
701	5145	2M04053766+1136139
702	5103	2M04054282+3706164
703	5057	2M04060817+6643257
704	5145	2M04061897+1042099
705	2097	2M04063913-0704302
706	5145	2M04070873+1047589
707	2097	2M04071794-0704285
708	2097	2M04081437-0556428
709	5057	2M04081885+6924265
710	2097	2M04082291-0606068
711	5161	2M04084893+2326118
712	2097	2M04085152-0617381
713	5161	2M04104481+2335500
714	2097	2M04105544-0611370
715	5161	2M04112218+2214411
716	2097	2M04114902-0514135
717	5161	2M04121599+2243447
718	5057	2M04122139+6907520
719	5161	2M04122244+2422419
720	5161	2M04122407+2311188
721	2097	2M04124233-0543390
722	5161	2M04125121+2441442
723	5161	2M04125232+2412185
724	5057	2M04131512+6703558
725	5161	2M04133054+2227258
726	5102	2M04135110+4938317
727	5161	2M04141323+2229527
728	5161	2M04142584+2414350
729	5161	2M04152483+2358568
730	4153	2M04154283+5617247
731	4153	2M04155580+5612481
732	5161	2M04160434+2240011
733	5161	2M04163405+2352594
734	5161	2M04163576+2259137
735	5079	2M04163818+4034009
736	4556	2M04173043+4406020
737	5161	2M04174609+2401303
738	5161	2M04181077+2317048
739	4556	2M04181465+4443163
740	4153	2M04182393+5423539
741	5160	2M04191385+1928363
742	5160	2M04191444+1751425
743	5160	2M04193617+1828498
744	5160	2M04201047+1841274
745	5160	2M04202761+1853499
746	4153	2M04202800+5505348
747	5160	2M04205273+1746415
748	5160	2M04210188+1701289
749	5160	2M04210772+1827132
750	4153	2M04215749+5410526
751	5160	2M04220827+1915218
752	5149	2M04222563+5933026
753	5149	2M04222884+6132583
754	5160	2M04231198+1730112
755	5160	2M04235666+1838201
756	4153	2M04242736+5458531
757	5160	2M04242753+1813355
758	5160	2M04243058+1859131
759	5160	2M04243847+1858385
760	5160	2M04245567+1744241
761	5082	2M04250912+3025422
762	5160	2M04253099+1932105
763	5160	2M04253483+1823268
764	5160	2M04254747+1818539
765	5160	2M04254894+1852479
766	5160	2M04254988+1917459
767	5160	2M04255344+1726516
768	5160	2M04262170+1800009
769	5160	2M04264033+1735074
770	5160	2M04265461+1758330
771	5160	2M04265852+1914020
772	4325	2M04270240+3537401
773	5082	2M04273190+3058238
774	4325	2M04275915+3515448
775	5102	2M04283360+4836353
776	4153	2M04294257+5629439
777	5082	2M04300075+2957461
778	4325	2M04300665+3520323
779	4325	2M04310001+3647548
780	5148	2M04314674+0002227
781	4325	2M04315155+3522530
782	5148	2M04320745+0008492
783	5148	2M04330782+0000280
784	5148	2M04332043+0034259
785	5148	2M04334493+0020262
786	4121	2M04340346+5757071
787	5148	2M04341161+0008382
788	5148	2M04344348-0014408
789	5148	2M04354096+0006040
790	5148	2M04361973+0047410
791	5148	2M04363658+0043304
792	5148	2M04370293+0026232
793	4121	2M04380659+5839465
794	5148	2M04385251+0032094
795	4325	2M04393682+3553432
796	4121	2M04403913+5740339
797	5104	2M04403927+3306187
798	4257	2M04414391+3821443
799	4257	2M04420322+3806047
800	4257	2M04420838+3941037
801	4121	2M04430417+5900251
802	4257	2M04435712+3901413
803	4257	2M04443813+3857031
804	4121	2M04452494+5703088
805	4257	2M04455059+3808596
806	4597	2M04460281+2832101
807	4257	2M04475318+3844458
808	4121	2M04481238+5914277
809	4429	2M04481302+5330218
810	4257	2M04485954+3749255
811	4555	2M04491848+4954075
812	4121	2M04500806+5725003
813	5065	2M04503647+4519494
814	4121	2M04511439+5747361
815	4257	2M04515425+3915070
816	4257	2M04522027+3931361
817	4257	2M04523015+3925462
818	4121	2M04533610+5803507
819	4272	2M04594994+4041082
820	4560	2M04595013+3638144
821	4555	2M05003852+4942070
822	4277	2M05003989+2109390
823	5106	2M05005339+2303102
824	4272	2M05011111+4006103
825	5106	2M05011401+2230159
826	4272	2M05022881+4230097
827	4272	2M05022965+4142533
828	5106	2M05024263+2151091
829	4277	2M05040533+2207429
830	5106	2M05054051+2255149
831	5106	2M05064830+2150468
832	5081	2M05083070+4951454
833	5081	2M05084082+4901522
834	4557	2M05084760+4516373
835	5066	2M05100774+3847136
836	4122	2M05102125+2344294
837	4122	2M05105162+2513182
838	4122	2M05112994+2358532
839	5081	2M05121636+4853043
840	4557	2M05123469+4617184
841	4432	2M05143102+3244383
842	4122	2M05145873+2516078
843	5114	2M05153401+2329426
844	5114	2M05160072+2459219
845	5114	2M05160474+2443207
846	4122	2M05162132+2538312
847	4122	2M05162317+2312004
848	5081	2M05165388+4928208
849	4122	2M05165888+2507025
850	5114	2M05170946+2457178
851	4598	2M05172551+1446132
852	4122	2M05175081+2458194
853	4145	2M05175320+4354187
854	5114	2M05181194+2313541
855	4592	2M05190635+3920121
856	4145	2M05190968+4415144
857	4592	2M05191816+3911084
858	5114	2M05191818+2509531
859	4122	2M05192627+2343445
860	4592	2M05193292+3914120
861	4562	2M05194502+2905511
862	4122	2M05194803+2404177
863	4122	2M05195099+2443435
864	4592	2M05195134+3937165
865	4122	2M05195578+2426594
866	4592	2M05200607+3918421
867	5114	2M05201197+2417083
868	4321	2M05202531+3524117
869	5085	2M05212181+1250396
870	5114	2M05212511+2358317
871	5085	2M05214047+1240060
872	5175	2M05224331+0328389
873	5175	2M05224790+0241315
874	4145	2M05224865+4246159
875	5114	2M05225601+2426291
876	5114	2M05230414+2425341
877	5114	2M05230798+2353087
878	5114	2M05233177+2341328
879	4562	2M05240556+2947008
880	5175	2M05242462+0233073
881	4592	2M05245445+3821524
882	5175	2M05245661+0236205
883	4562	2M05251863+3010006
884	5175	2M05252643+0349392
885	5175	2M05253112+0253002
886	5170	2M05253368+1138489
887	4321	2M05253829+3455586
888	5085	2M05254777+1235177
889	4155	2M05254800+2740009
890	5085	2M05263185+1423451
891	4559	2M05265314+4131436
892	5175	2M05265958+0246583
893	5170	2M05271913+1025469
894	4155	2M05272647+2727390
895	5085	2M05273197+1310547
896	5170	2M05273724+1125497
897	5170	2M05274357+1247326
898	5170	2M05274771+1116010
899	4155	2M05275009+2740351
900	5085	2M05275235+1227035
901	5175	2M05280884+0403101
902	5085	2M05281251+1337224
903	4145	2M05284223+4359528
904	5175	2M05284688+0252140
905	4155	2M05284986+2645461
906	5170	2M05285853+1045376
907	4321	2M05291630+3549565
908	5170	2M05292212+1150498
909	4321	2M05292628+3555070
910	5175	2M05293007+0320033
911	5175	2M05295106+0238081
912	4155	2M05301069+2540089
913	5175	2M05303774+0403310
914	4155	2M05304951+2532292
915	5170	2M05305169+1208367
916	5175	2M05305406+0224224
917	5169	2M05310327+1028437
918	5175	2M05310471+0327086
919	5169	2M05310482+1034560
920	5169	2M05311160+0954463
921	5170	2M05312170+1202351
922	4155	2M05312674+2759565
923	5170	2M05312823+1207353
924	4593	2M05313658+3216487
925	5175	2M05313758+0226397
926	5170	2M05314105+1043071
927	4593	2M05314675+3220153
928	5170	2M05315128+1216208
929	5169	2M05315531+1023459
